3,0,0,3,0,1.0,0.0,0.0,Utils,C:\Users\Chris\Desktop\JAVA\AITESTFX\src
3,0,1,2,0,1.0,0.0,1.0,ObjRecognition,C:\Users\Chris\Desktop\JAVA\AITESTFX\src
3,1,0,8,15,1.0,1.0,0.0,ObjRecognitionController,C:\Users\Chris\Desktop\JAVA\AITESTFX\src
1,0,0,1,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\BinDecChecker\src
6,7,0,2,3,24.0,0.2916666666666667,0.0,Card,C:\Users\Chris\Desktop\JAVA\BlackJack\src
6,1,2,3,1,24.0,0.041666666666666664,0.08333333333333333,Deck,C:\Users\Chris\Desktop\JAVA\BlackJack\src
6,1,5,6,2,24.0,0.041666666666666664,0.20833333333333334,Hand,C:\Users\Chris\Desktop\JAVA\BlackJack\src
6,0,14,7,5,24.0,0.0,0.5833333333333334,Main,C:\Users\Chris\Desktop\JAVA\BlackJack\src
6,2,1,4,4,24.0,0.08333333333333333,0.041666666666666664,Menu,C:\Users\Chris\Desktop\JAVA\BlackJack\src
6,15,2,12,12,24.0,0.625,0.08333333333333333,Player,C:\Users\Chris\Desktop\JAVA\BlackJack\src
6,0,0,3,0,1.0,0.0,0.0,Converter,C:\Users\Chris\Desktop\JAVA\Breeding Simulator\src
6,0,0,7,0,1.0,0.0,0.0,Gaussian,C:\Users\Chris\Desktop\JAVA\Breeding Simulator\src
6,0,1,1,2,1.0,0.0,1.0,Main,C:\Users\Chris\Desktop\JAVA\Breeding Simulator\src
6,1,0,10,71,1.0,1.0,0.0,Monster,C:\Users\Chris\Desktop\JAVA\Breeding Simulator\src
6,0,0,0,0,1.0,0.0,0.0,PID,C:\Users\Chris\Desktop\JAVA\Breeding Simulator\src
6,0,0,2,9,1.0,0.0,0.0,PRNG,C:\Users\Chris\Desktop\JAVA\Breeding Simulator\src
4,0,0,1,0,2.0,0.0,0.0,FileHandler,C:\Users\Chris\Desktop\JAVA\ButtonSequencer\src
4,0,1,2,9,2.0,0.0,0.5,Main,C:\Users\Chris\Desktop\JAVA\ButtonSequencer\src
4,1,1,1,1,2.0,0.5,0.5,Operator,C:\Users\Chris\Desktop\JAVA\ButtonSequencer\src
4,1,0,6,2,2.0,0.5,0.0,Ops,C:\Users\Chris\Desktop\JAVA\ButtonSequencer\src
2,0,1,2,0,1.0,0.0,1.0,CameraCalibration,C:\Users\Chris\Desktop\JAVA\camera-calibration-master\src
2,1,0,8,25,1.0,1.0,0.0,CC_Controller,C:\Users\Chris\Desktop\JAVA\camera-calibration-master\src
1,0,0,2,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\Collections\src
