3,13,6,0.074074074,LevelH:\JAVA\SuperJoust\core\src
17,12,4,0.049382716,LevelBuilderH:\JAVA\SuperJoust\core\src
0,15,0,0,LogicH:\JAVA\SuperJoust\core\src
2,6,8,0.098765432,PlatformH:\JAVA\SuperJoust\core\src
4,26,14,0.172839506,PlayerH:\JAVA\SuperJoust\core\src
0,3,0,0,ShapeRendererExtH:\JAVA\SuperJoust\core\src
1,4,6,0.074074074,SpawnH:\JAVA\SuperJoust\core\src
1,4,3,0.037037037,StateH:\JAVA\SuperJoust\core\src
0,4,2,0.024691358,Vector2H:\JAVA\SuperJoust\core\src
0,1,0,0,CommandH:\JAVA\SuperJoust\core\src
1,1,0,0,FlapCommH:\JAVA\SuperJoust\core\src
1,1,0,0,LeftCommH:\JAVA\SuperJoust\core\src
1,1,0,0,RightCommH:\JAVA\SuperJoust\core\src
1,1,2,0.024691358,CircleH:\JAVA\SuperJoust\core\src
13,5,2,0.024691358,LineH:\JAVA\SuperJoust\core\src
5,5,2,0.024691358,RectangleH:\JAVA\SuperJoust\core\src
3,3,3,0.037037037,TriangleH:\JAVA\SuperJoust\core\src
0,1,0,0,DesktopLauncherH:\JAVA\SuperJoust\desktop\src
3,10,10,0.12195122,EggH:\JAVA\SuperJoust-master\core\src
1,13,1,0.012195122,EMathH:\JAVA\SuperJoust-master\core\src
1,14,13,0.158536585,EnemyH:\JAVA\SuperJoust-master\core\src
6,8,8,0.097560976,GameH:\JAVA\SuperJoust-master\core\src
17,10,10,0.12195122,GameStateH:\JAVA\SuperJoust-master\core\src
0,6,1,0.012195122,GameStateManagerH:\JAVA\SuperJoust-master\core\src
0,4,16,0.195121951,HoverTextH:\JAVA\SuperJoust-master\core\src
2,13,5,0.06097561,LevelH:\JAVA\SuperJoust-master\core\src
19,15,4,0.048780488,LevelBuilderH:\JAVA\SuperJoust-master\core\src
0,15,0,0,LogicH:\JAVA\SuperJoust-master\core\src
2,9,9,0.109756098,PlatformH:\JAVA\SuperJoust-master\core\src
4,30,17,0.207317073,PlayerH:\JAVA\SuperJoust-master\core\src
0,3,0,0,ShapeRendererExtH:\JAVA\SuperJoust-master\core\src
1,4,6,0.073170732,SpawnH:\JAVA\SuperJoust-master\core\src
1,4,3,0.036585366,StateH:\JAVA\SuperJoust-master\core\src
0,4,2,0.024390244,Vector2H:\JAVA\SuperJoust-master\core\src
0,1,0,0,CommandH:\JAVA\SuperJoust-master\core\src
1,1,1,0.012195122,FlapCommH:\JAVA\SuperJoust-master\core\src
1,1,0,0,LeftCommH:\JAVA\SuperJoust-master\core\src
1,1,0,0,RightCommH:\JAVA\SuperJoust-master\core\src
1,1,2,0.024390244,CircleH:\JAVA\SuperJoust-master\core\src
13,5,2,0.024390244,LineH:\JAVA\SuperJoust-master\core\src
5,5,2,0.024390244,RectangleH:\JAVA\SuperJoust-master\core\src
3,3,3,0.036585366,TriangleH:\JAVA\SuperJoust-master\core\src
0,1,0,0,DesktopLauncherH:\JAVA\SuperJoust-master\desktop\src
0,3,3,0,MyGdxGameH:\JAVA\Test\core\src
0,1,0,0,DesktopLauncherH:\JAVA\Test\desktop\src
1,12,3,0.056603774,BinaryNodeH:\JAVA\Tourna16\src
4,20,3,0.056603774,BinaryTreeH:\JAVA\Tourna16\src
1,4,0,0,BracketH:\JAVA\Tourna16\src
1,3,5,0.094339623,DragListenerH:\JAVA\Tourna16\src
7,7,6,0.113207547,EditorWindowH:\JAVA\Tourna16\src
2,2,0,0,FileHandlerH:\JAVA\Tourna16\src
0,30,15,0.283018868,GameH:\JAVA\Tourna16\src
2,3,14,0.264150943,GameDetailsPopupH:\JAVA\Tourna16\src
2,5,5,0.094339623,GraphPanelH:\JAVA\Tourna16\src
0,4,1,0.018867925,ImagePanelH:\JAVA\Tourna16\src
0,4,14,0.264150943,JFontChooserH:\JAVA\Tourna16\src
0,2,5,0.094339623,LineH:\JAVA\Tourna16\src
2,7,4,0.075471698,MainH:\JAVA\Tourna16\src
7,14,27,0.509433962,MainWindowH:\JAVA\Tourna16\src
0,18,2,0.037735849,MatchH:\JAVA\Tourna16\src
0,6,2,0.037735849,ResizableH:\JAVA\Tourna16\src
0,5,3,0.056603774,ResizableBorderH:\JAVA\Tourna16\src
4,7,3,0.056603774,ResizeListenerH:\JAVA\Tourna16\src
2,0,0,0,SchedulerWindowH:\JAVA\Tourna16\src
0,2,2,0.037735849,TeamH:\JAVA\Tourna16\src
1,5,8,0.150943396,TeamListImportPopupH:\JAVA\Tourna16\src
